issue_id,category,status,source_file,line,old_number_or_claim,reason,replacement_or_required_action,evidence_new,source_sha256,source_snapshot
STALE_DERIVATIVES,Arquivos de submissão/apoio antigos,revisao_exigida,paper/arxiv_submission_main_pt_flat/main_pt.tex,325,"{\footnotesize \textit{Notas:} $A_{\text{req}}$ \'e o ganho \'unico de PTF que mant\'em o produto agregado constante no teto indicado. Os marcadores verticais distinguem a alternativa de 40h na proposta do relator do endpoint de 36h da PEC 8/2025 original. A curva de fadiga s\'o acima de 40h fornece $6{,}63\%$ no teto de 36h; a curva de penalidade bilateral fornece $8{,}18\%$. As duas curvas coincidem acima de $h^{*}=40$ e divergem abaixo do pico, refletindo a hip\'otese distinta sobre $e(h)$ abaixo do pico de efici\^encia.}","Cópias de submissão,texautogerado e notas locais retêm calibrações diferentes e conclusões antigas.","Preservar como histórico; não usar como saída nova. Regenerar PDFs e ZIPs somente após revisar fontesPT/EN; atualizar notas que dizem baseline atual7,26%sigma.60.",paper/arxiv_submission_main_pt*/; ../jornada 6x1/50-paper/paper-jornada-6x1.md,24319bcdd53c6e679cb1bed516c469bb4d5e6849e8be27599ddc8f803a06e84e,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\arxiv_submission_main_pt_flat\main_pt.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/arxiv_submission_main_pt_flat/main_pt.tex,329,"A figura tamb\'em ajuda a ler o que o modelo est\'a dizendo. As primeiras quatro horas de redu\c{c}\~ao s\~ao baratas em unidades de PTF porque o canal de fadiga trabalha a favor da reforma. As quatro horas seguintes s\~ao caras porque a reforma passa a retirar trabalho efetivo. O ap\^endice mostra o diagn\'ostico por tr\'as dessa afirma\c{c}\~ao: sem nenhum canal de efici\^encia das horas, o endpoint de 36 horas exigiria $7{,}74\%$ de PTF; deslocar o pico de efici\^encia em apenas uma hora muda mais o endpoint do que v\'arios par\^ametros secund\'arios. Por isso o m\'aximo de bem-estar perto de 41--42 horas deve ser lido como resultado da agenda calibrada de efici\^encia, n\~ao como regra de pol\'itica independente do modelo.","Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,24319bcdd53c6e679cb1bed516c469bb4d5e6849e8be27599ddc8f803a06e84e,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\arxiv_submission_main_pt_flat\main_pt.tex
STALE_DERIVATIVES,Arquivos de submissão/apoio antigos,revisao_exigida,paper/arxiv_submission_main_pt_flat/main_pt.tex,329,"A figura tamb\'em ajuda a ler o que o modelo est\'a dizendo. As primeiras quatro horas de redu\c{c}\~ao s\~ao baratas em unidades de PTF porque o canal de fadiga trabalha a favor da reforma. As quatro horas seguintes s\~ao caras porque a reforma passa a retirar trabalho efetivo. O ap\^endice mostra o diagn\'ostico por tr\'as dessa afirma\c{c}\~ao: sem nenhum canal de efici\^encia das horas, o endpoint de 36 horas exigiria $7{,}74\%$ de PTF; deslocar o pico de efici\^encia em apenas uma hora muda mais o endpoint do que v\'arios par\^ametros secund\'arios. Por isso o m\'aximo de bem-estar perto de 41--42 horas deve ser lido como resultado da agenda calibrada de efici\^encia, n\~ao como regra de pol\'itica independente do modelo.","Cópias de submissão,texautogerado e notas locais retêm calibrações diferentes e conclusões antigas.","Preservar como histórico; não usar como saída nova. Regenerar PDFs e ZIPs somente após revisar fontesPT/EN; atualizar notas que dizem baseline atual7,26%sigma.60.",paper/arxiv_submission_main_pt*/; ../jornada 6x1/50-paper/paper-jornada-6x1.md,24319bcdd53c6e679cb1bed516c469bb4d5e6849e8be27599ddc8f803a06e84e,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\arxiv_submission_main_pt_flat\main_pt.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/arxiv_submission_main_pt_flat/main_pt.tex,331,"Ancoramos $A_{\text{req}}$ no hist\'orico brasileiro de PTF usando a s\'erie \texttt{rtfpna} da PWT 11.0 \citep{FeenstraInklaarTimmer2015,PWT2025,FREDPWTBrazil2026}. Essa compara\c{c}\~ao \'e uma r\'egua de escala, n\~ao uma valida\c{c}\~ao causal do contrafactual, pois o res\'iduo macro anual da PWT n\~ao \'e o mesmo objeto que a resposta de produtividade de curto prazo do modelo. A PTF brasileira caiu no per\'iodo p\'os-1990, ent\~ao um ganho \'unico de seis a oito por cento \'e grande nessa r\'egua. A alternativa de 40 horas est\'a em outra regi\~ao da escala. O ap\^endice traduz os ganhos \'unicos em taxas anualizadas para horizontes de faseamento de tr\^es, cinco e dez anos; essa leitura de transi\c{c}\~ao \'e mais informativa do que perguntar se uma d\'ecada hist\'orica espec\'ifica ``repete'' o contrafactual.","Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,24319bcdd53c6e679cb1bed516c469bb4d5e6849e8be27599ddc8f803a06e84e,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\arxiv_submission_main_pt_flat\main_pt.tex
STALE_DERIVATIVES,Arquivos de submissão/apoio antigos,revisao_exigida,paper/arxiv_submission_main_pt_flat/main_pt.tex,331,"Ancoramos $A_{\text{req}}$ no hist\'orico brasileiro de PTF usando a s\'erie \texttt{rtfpna} da PWT 11.0 \citep{FeenstraInklaarTimmer2015,PWT2025,FREDPWTBrazil2026}. Essa compara\c{c}\~ao \'e uma r\'egua de escala, n\~ao uma valida\c{c}\~ao causal do contrafactual, pois o res\'iduo macro anual da PWT n\~ao \'e o mesmo objeto que a resposta de produtividade de curto prazo do modelo. A PTF brasileira caiu no per\'iodo p\'os-1990, ent\~ao um ganho \'unico de seis a oito por cento \'e grande nessa r\'egua. A alternativa de 40 horas est\'a em outra regi\~ao da escala. O ap\^endice traduz os ganhos \'unicos em taxas anualizadas para horizontes de faseamento de tr\^es, cinco e dez anos; essa leitura de transi\c{c}\~ao \'e mais informativa do que perguntar se uma d\'ecada hist\'orica espec\'ifica ``repete'' o contrafactual.","Cópias de submissão,texautogerado e notas locais retêm calibrações diferentes e conclusões antigas.","Preservar como histórico; não usar como saída nova. Regenerar PDFs e ZIPs somente após revisar fontesPT/EN; atualizar notas que dizem baseline atual7,26%sigma.60.",paper/arxiv_submission_main_pt*/; ../jornada 6x1/50-paper/paper-jornada-6x1.md,24319bcdd53c6e679cb1bed516c469bb4d5e6849e8be27599ddc8f803a06e84e,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\arxiv_submission_main_pt_flat\main_pt.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/arxiv_submission_main_pt_flat/main_pt.tex,335,\includegraphics[width=0.95\textwidth]{fig_areq_vs_tfp_history_pt.pdf},"Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,24319bcdd53c6e679cb1bed516c469bb4d5e6849e8be27599ddc8f803a06e84e,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\arxiv_submission_main_pt_flat\main_pt.tex
STALE_DERIVATIVES,Arquivos de submissão/apoio antigos,revisao_exigida,paper/arxiv_submission_main_pt_flat/main_pt.tex,335,\includegraphics[width=0.95\textwidth]{fig_areq_vs_tfp_history_pt.pdf},"Cópias de submissão,texautogerado e notas locais retêm calibrações diferentes e conclusões antigas.","Preservar como histórico; não usar como saída nova. Regenerar PDFs e ZIPs somente após revisar fontesPT/EN; atualizar notas que dizem baseline atual7,26%sigma.60.",paper/arxiv_submission_main_pt*/; ../jornada 6x1/50-paper/paper-jornada-6x1.md,24319bcdd53c6e679cb1bed516c469bb4d5e6849e8be27599ddc8f803a06e84e,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\arxiv_submission_main_pt_flat\main_pt.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/arxiv_submission_main_pt_flat/main_pt.tex,340,"{\footnotesize \textit{Notas:} A figura plota a s\'erie \texttt{rtfpna} da PWT 11.0 (PTF real a pre\c{c}os nacionais constantes) para o Brasil. A linha pontilhada marca o n\'ivel de 1990; a faixa sombreada marca a melhor d\'ecada m\'ovel p\'os-1990 na s\'erie atualizada. \textit{Fonte:} Penn World Table 11.0 via FRED, s\'erie \texttt{RTFPNABRA632NRUG} \citep{FeenstraInklaarTimmer2015,PWT2025,FREDPWTBrazil2026}.}","Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,24319bcdd53c6e679cb1bed516c469bb4d5e6849e8be27599ddc8f803a06e84e,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\arxiv_submission_main_pt_flat\main_pt.tex
STALE_DERIVATIVES,Arquivos de submissão/apoio antigos,revisao_exigida,paper/arxiv_submission_main_pt_flat/main_pt.tex,340,"{\footnotesize \textit{Notas:} A figura plota a s\'erie \texttt{rtfpna} da PWT 11.0 (PTF real a pre\c{c}os nacionais constantes) para o Brasil. A linha pontilhada marca o n\'ivel de 1990; a faixa sombreada marca a melhor d\'ecada m\'ovel p\'os-1990 na s\'erie atualizada. \textit{Fonte:} Penn World Table 11.0 via FRED, s\'erie \texttt{RTFPNABRA632NRUG} \citep{FeenstraInklaarTimmer2015,PWT2025,FREDPWTBrazil2026}.}","Cópias de submissão,texautogerado e notas locais retêm calibrações diferentes e conclusões antigas.","Preservar como histórico; não usar como saída nova. Regenerar PDFs e ZIPs somente após revisar fontesPT/EN; atualizar notas que dizem baseline atual7,26%sigma.60.",paper/arxiv_submission_main_pt*/; ../jornada 6x1/50-paper/paper-jornada-6x1.md,24319bcdd53c6e679cb1bed516c469bb4d5e6849e8be27599ddc8f803a06e84e,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\arxiv_submission_main_pt_flat\main_pt.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/arxiv_submission_main_pt_flat/main_pt.tex,344,"Um teste de estresse pessimista no ap\^endice pergunta o que ocorre se a reorganiza\c{c}\~ao reduz temporariamente a produtividade. Esse caso n\~ao \'e a previs\~ao central; ele serve como guarda-corpo. Uma disrup\c{c}\~ao de PTF de $1\%$ empurra o requisito do endpoint com penalidade bilateral para acima de nove por cento, mostrando que a aritm\'etica da reforma depende da qualidade de implementa\c{c}\~ao, e n\~ao apenas da oferta de horas no longo prazo.","Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,24319bcdd53c6e679cb1bed516c469bb4d5e6849e8be27599ddc8f803a06e84e,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\arxiv_submission_main_pt_flat\main_pt.tex
STALE_DERIVATIVES,Arquivos de submissão/apoio antigos,revisao_exigida,paper/arxiv_submission_main_pt_flat/main_pt.tex,344,"Um teste de estresse pessimista no ap\^endice pergunta o que ocorre se a reorganiza\c{c}\~ao reduz temporariamente a produtividade. Esse caso n\~ao \'e a previs\~ao central; ele serve como guarda-corpo. Uma disrup\c{c}\~ao de PTF de $1\%$ empurra o requisito do endpoint com penalidade bilateral para acima de nove por cento, mostrando que a aritm\'etica da reforma depende da qualidade de implementa\c{c}\~ao, e n\~ao apenas da oferta de horas no longo prazo.","Cópias de submissão,texautogerado e notas locais retêm calibrações diferentes e conclusões antigas.","Preservar como histórico; não usar como saída nova. Regenerar PDFs e ZIPs somente após revisar fontesPT/EN; atualizar notas que dizem baseline atual7,26%sigma.60.",paper/arxiv_submission_main_pt*/; ../jornada 6x1/50-paper/paper-jornada-6x1.md,24319bcdd53c6e679cb1bed516c469bb4d5e6849e8be27599ddc8f803a06e84e,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\arxiv_submission_main_pt_flat\main_pt.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/arxiv_submission_main_pt_flat/main_pt.tex,347,% 5. Bem-estar e heterogeneidade,"Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,24319bcdd53c6e679cb1bed516c469bb4d5e6849e8be27599ddc8f803a06e84e,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\arxiv_submission_main_pt_flat\main_pt.tex
STALE_DERIVATIVES,Arquivos de submissão/apoio antigos,revisao_exigida,paper/arxiv_submission_main_pt_flat/main_pt.tex,347,% 5. Bem-estar e heterogeneidade,"Cópias de submissão,texautogerado e notas locais retêm calibrações diferentes e conclusões antigas.","Preservar como histórico; não usar como saída nova. Regenerar PDFs e ZIPs somente após revisar fontesPT/EN; atualizar notas que dizem baseline atual7,26%sigma.60.",paper/arxiv_submission_main_pt*/; ../jornada 6x1/50-paper/paper-jornada-6x1.md,24319bcdd53c6e679cb1bed516c469bb4d5e6849e8be27599ddc8f803a06e84e,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\arxiv_submission_main_pt_flat\main_pt.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/arxiv_submission_main_pt_flat/main_pt.tex,357,\includegraphics[width=0.92\textwidth]{fig_welfare_schedule_pt.pdf},"Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,24319bcdd53c6e679cb1bed516c469bb4d5e6849e8be27599ddc8f803a06e84e,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\arxiv_submission_main_pt_flat\main_pt.tex
STALE_DERIVATIVES,Arquivos de submissão/apoio antigos,revisao_exigida,paper/arxiv_submission_main_pt_flat/main_pt.tex,357,\includegraphics[width=0.92\textwidth]{fig_welfare_schedule_pt.pdf},"Cópias de submissão,texautogerado e notas locais retêm calibrações diferentes e conclusões antigas.","Preservar como histórico; não usar como saída nova. Regenerar PDFs e ZIPs somente após revisar fontesPT/EN; atualizar notas que dizem baseline atual7,26%sigma.60.",paper/arxiv_submission_main_pt*/; ../jornada 6x1/50-paper/paper-jornada-6x1.md,24319bcdd53c6e679cb1bed516c469bb4d5e6849e8be27599ddc8f803a06e84e,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\arxiv_submission_main_pt_flat\main_pt.tex
GHH_CE,Composto GHH versus CE,revisao_exigida,paper/arxiv_submission_main_pt_flat/main_pt.tex,362,"{\footnotesize \textit{Notas:} Cada curva plota o bem-estar agregado $\Delta$CV da Equa\c{c}\~ao~\eqref{eq:cv} em tetos sucessivamente menores, em rela\c{c}\~ao ao baseline de 44h, sob as especifica\c{c}\~oes de fadiga s\'o acima de 40h e penalidade bilateral. O c\'alculo usa prefer\^encias GHH de agente representativo; n\~ao \'e uma ordena\c{c}\~ao de bem-estar social. $\Delta$CV atinge m\'aximo perto de 42h em cerca de $+0{,}62\%$ e torna-se negativo abaixo de 40h. No endpoint de 36h, o bem-estar cai $1{,}76\%$ sob fadiga s\'o acima de 40h e $3{,}63\%$ sob penalidade bilateral.}","(C1-v1)/(C0-v0)-1 é variação percentual do composto, não CE normalizado pelo consumo.","Renomear dGHH; acrescentar CE=[C1-C0-v1+v0]/C0. Usar colunas dGHH_pct e CE_pct do COMPARATIVO_RESULTADOS.csv, nunca tratar dCV legado como CE.",src/model/welfare.py; COMPARATIVO_RESULTADOS.csv,24319bcdd53c6e679cb1bed516c469bb4d5e6849e8be27599ddc8f803a06e84e,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\arxiv_submission_main_pt_flat\main_pt.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/arxiv_submission_main_pt_flat/main_pt.tex,362,"{\footnotesize \textit{Notas:} Cada curva plota o bem-estar agregado $\Delta$CV da Equa\c{c}\~ao~\eqref{eq:cv} em tetos sucessivamente menores, em rela\c{c}\~ao ao baseline de 44h, sob as especifica\c{c}\~oes de fadiga s\'o acima de 40h e penalidade bilateral. O c\'alculo usa prefer\^encias GHH de agente representativo; n\~ao \'e uma ordena\c{c}\~ao de bem-estar social. $\Delta$CV atinge m\'aximo perto de 42h em cerca de $+0{,}62\%$ e torna-se negativo abaixo de 40h. No endpoint de 36h, o bem-estar cai $1{,}76\%$ sob fadiga s\'o acima de 40h e $3{,}63\%$ sob penalidade bilateral.}","Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,24319bcdd53c6e679cb1bed516c469bb4d5e6849e8be27599ddc8f803a06e84e,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\arxiv_submission_main_pt_flat\main_pt.tex
